,rectal_temp,pulse,respiratory_rate,temp_of_extremities,peripheral_pulse,capillary_refill_time,pain,peristalsis,abdominal_distention,nasogastric_tube,nasogastric_reflux,nasogastric_reflux_ph,rectal_exam_feces,packed_cell_volume,total_protein,abdomo_appearance,abdomo_protein,lesion_1,lesion_2,lesion_3,age_is_adult,surgical_lesion_is_yes,surgery_is_yes,cp_data_is_no,abdomen_is_distend_small,abdomen_is_distend_large,abdomen_is_normal,abdomen_is_firm,abdomen_is_other,mucous_membrane_is_dark_cyanotic,mucous_membrane_is_pale_cyanotic,mucous_membrane_is_pale_pink,mucous_membrane_is_normal_pink,mucous_membrane_is_bright_pink,mucous_membrane_is_bright_red,outcome
533,1.646243931036052,0.1521096230835717,-0.6113714873114556,1,1,2,5,2,2,1,1,1.093379728286708,1,-1.3865435175298362,-0.550821593691795,1,-1.1273986884094929,0.06854382834424019,-0.07546531948629838,-0.040274806222011794,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1
864,0.25092175714505904,-1.2913455816996093,-1.0978295927022248,1,2,0,4,3,0,1,1,-1.2303135183493832,0,-0.9117788385486486,-0.550821593691795,1,0.38341138141858216,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2
532,0.12407428679133078,-1.085137695302012,-0.368142434616071,2,2,0,1,1,0,0,2,0.31881531274134417,2,-0.626920031159936,-0.5395711650483879,1,1.07586599675645,-0.13276144603857595,-0.07546531948629838,-0.040274806222011794,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
404,0.12407428679133078,-1.085137695302012,-1.0978295927022248,1,2,0,1,3,1,0,2,-1.4885016568645044,0,-0.057202416382510855,-0.5770725938597445,0,-0.434944073071625,0.2148305679551532,-0.07546531948629838,-0.040274806222011794,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
1197,-0.3833155946235733,0.014637698818506841,0.3615447234700829,1,2,2,4,2,2,1,2,-1.2303135183493832,0,2.1267151069309524,-0.5395711650483879,2,0.38341138141858216,-0.31640190658158374,-0.07546531948629838,-0.040274806222011794,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
739,-0.0027731835623884637,-0.5352499982417526,0.6047737761654676,1,1,0,4,2,1,1,1,-0.5073867305070437,1,-0.2471082879749859,-0.5245705935238452,1,0.06865928353773322,-0.29873709274177535,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2
311,-0.0027731835623884637,1.7330367521318175,1.0912318815562367,0,1,0,1,3,3,0,2,-1.2303135183493832,0,1.4620445563572895,2.2730359958033626,1,-0.8126465905286439,-0.29873709274177535,7.154920217020956,-0.040274806222011794,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1084,0.37776922749878733,1.6986687710655513,-0.9762150663545325,0,1,2,1,3,2,1,2,0.31881531274134417,0,0.7024210699873894,-0.4683184503068102,0,2.0830727099751667,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,2
673,0.5046166978525156,-1.3600815438321416,-0.368142434616071,1,2,0,1,2,2,1,0,1.3515678668018292,0,-0.7218729669561735,-0.5545717365729306,1,-0.8126465905286439,5.019291915428032,-0.07546531948629838,-0.040274806222011794,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,2
239,-1.271247887099653,-0.6727219225068175,0.6047737761654676,1,1,2,6,3,2,1,1,1.3515678668018292,0,1.4620445563572895,-0.5208204506427095,2,-0.434944073071625,-0.29947312665176734,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
912,-0.0027731835623884637,0.22084558521610412,-0.732986013659148,3,1,2,6,3,3,1,2,0.06062717422622297,0,0.7024210699873894,-0.4795688789502172,0,-0.434944073071625,0.2884339589543547,-0.07546531948629838,-0.040274806222011794,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0
951,-0.256468124269845,-0.9476657710369472,-0.368142434616071,0,1,0,1,3,0,1,2,0.31881531274134417,2,-0.15215535217874837,-0.4833190218313529,1,-0.6237953318001346,-0.31640190658158374,-0.07546531948629838,-0.040274806222011794,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,2
1153,-0.12962065391611674,-0.26030614971162286,1.8209190396423907,1,1,0,4,2,1,1,0,-0.7139372413191407,1,-0.5319670953636985,-0.5770725938597445,1,0.06865928353773322,-0.29873709274177535,-0.07546531948629838,-0.040274806222011794,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
495,-0.256468124269845,-0.46651403610922015,-0.8546005400068403,2,1,0,5,3,1,1,0,-0.7139372413191407,0,-0.626920031159936,-0.6633258801258649,1,0.19456012269007292,-0.12871325953361987,-0.07546531948629838,-0.040274806222011794,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2
252,1.646243931036052,-0.9476657710369472,-0.8546005400068403,2,2,0,4,1,0,1,2,0.5770034512564653,0,-1.8613081965110239,-0.550821593691795,1,-0.3090432339192856,-0.13276144603857595,-0.07546531948629838,-0.040274806222011794,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
1229,-0.256468124269845,1.9392446385294149,-0.6113714873114556,1,1,0,1,2,2,1,2,0.31881531274134417,1,1.556997492153527,1.635511706010299,2,-0.8126465905286439,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2
327,1.2657015199748762,0.7019973201438311,-0.368142434616071,0,1,2,1,3,3,0,2,-1.2303135183493832,0,1.746903363746002,1.5980102771989424,2,-0.8126465905286439,-0.11546464915376359,-0.07546531948629838,-0.040274806222011794,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,2
217,-2.793417531344374,0.5645253958787663,-0.003298855572994037,0,1,2,5,3,2,1,2,1.093379728286708,1,0.22765639100620172,-0.5208204506427095,2,-0.434944073071625,-0.29928911817426934,-0.07546531948629838,-0.040274806222011794,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0
988,-0.256468124269845,1.1831490550715582,0.3615447234700829,1,1,2,1,2,2,0,1,1.3515678668018292,0,-0.8168259027524111,-0.5395711650483879,2,0.6352130597232614,5.019291915428032,-0.07546531948629838,-0.040274806222011794,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2
1043,-0.5101630649773016,0.42705347161370144,-0.12491338192068635,2,1,0,4,2,2,0,2,0.8351915897715866,1,1.367091620561052,-0.4645683074256745,1,0.38341138141858216,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,2
852,0.37776922749878733,-0.8789298089044147,0.6047737761654676,2,2,0,0,0,0,1,1,1.3515678668018292,2,-0.5319670953636985,-0.5208204506427095,1,-1.2532995275618324,-0.7052118195348657,-0.07546531948629838,-0.040274806222011794,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
753,1.5193964606823238,0.22084558521610412,-0.5505642241376094,2,2,0,4,2,2,1,2,-0.19756096428889824,0,-0.15215535217874837,2.010525994123866,1,-0.8126465905286439,-0.11546464915376359,-0.07546531948629838,-0.040274806222011794,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
81,-0.256468124269845,2.282924449192077,0.3615447234700829,1,1,0,1,3,2,0,2,-1.2303135183493832,0,0.7024210699873894,1.6730131348216557,2,-0.8126465905286439,-0.11546464915376359,-0.07546531948629838,-0.040274806222011794,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
832,-0.256468124269845,-1.085137695302012,-0.368142434616071,2,1,0,4,2,0,1,2,-1.2303135183493832,2,-1.196637645937361,1.2979988467080892,0,-0.8126465905286439,0.6032724639534391,-0.07546531948629838,-0.040274806222011794,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,2
664,-0.256468124269845,-0.26030614971162286,-0.003298855572994037,2,1,0,5,2,0,1,0,-0.4557491028040195,2,-1.196637645937361,-0.6333247370767795,2,0.13160970311390308,0.4372968172502398,-0.07546531948629838,-0.040274806222011794,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
826,0.7583116385599631,0.22084558521610412,0.6047737761654676,1,1,2,6,3,3,0,1,0.06062717422622297,0,1.4620445563572895,-0.5170703077615739,1,0.38341138141858216,-0.11546464915376359,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0
519,-0.12962065391611674,-0.9476657710369472,-0.368142434616071,2,2,0,5,2,0,1,0,1.3515678668018292,2,-0.5319670953636985,-0.5208204506427095,1,-0.434944073071625,-0.29928911817426934,-0.07546531948629838,-0.040274806222011794,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
407,0.7583116385599631,-0.39777807397668774,-0.4897569609637633,1,1,0,1,2,1,1,1,-1.2303135183493832,0,2.4115739143196646,2.2355345669920057,0,-1.4421507862903418,-0.31658591505908174,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,2
203,0.6314641682062438,-0.9476657710369472,-0.6113714873114556,1,2,0,4,2,0,0,2,0.5770034512564653,0,-0.2471082879749859,-0.5320708792861165,1,-0.3090432339192856,1.374083976192577,-0.07546531948629838,-0.040274806222011794,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
192,-0.0027731835623884637,-1.2913455816996093,-0.9762150663545325,1,2,0,4,1,1,1,2,1.3515678668018292,0,-1.5764493891223113,-0.5545717365729306,1,0.5093122205709216,-0.29928911817426934,-0.07546531948629838,-0.040274806222011794,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2
1025,-1.271247887099653,0.5645253958787663,-0.368142434616071,1,1,2,1,3,0,0,2,0.5770034512564653,2,0.4175622625986768,-0.5433213079295235,2,-0.434944073071625,-0.13276144603857595,-0.07546531948629838,-0.040274806222011794,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
609,-1.271247887099653,-1.085137695302012,-0.8546005400068403,2,2,0,4,3,1,1,2,0.06062717422622297,1,-0.8168259027524111,-0.3820651640406899,1,-0.434944073071625,-0.29928911817426934,-0.07546531948629838,-0.040274806222011794,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2
666,0.5046166978525156,-0.8789298089044147,-0.9762150663545325,2,2,0,4,1,1,1,0,1.3515678668018292,3,-1.1016847101411236,-0.5658221652163375,0,0.38341138141858216,0.2884339589543547,-0.07546531948629838,-0.040274806222011794,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,2
241,-2.793417531344374,0.42705347161370144,-0.003298855572994037,1,1,2,5,3,2,1,2,0.5253658235534413,0,0.9872798773761019,-0.5808227367408801,1,0.19456012269007292,-0.11546464915376359,-0.07546531948629838,-0.040274806222011794,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1
762,0.25092175714505904,0.1521096230835717,0.11831567077469828,2,2,0,1,0,0,1,2,1.3515678668018292,1,-0.626920031159936,-0.47206859318794586,1,1.2647172554849593,0.4192639864554354,-0.07546531948629838,-0.040274806222011794,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
894,0.25092175714505904,-1.085137695302012,0.11831567077469828,2,2,0,0,2,1,1,2,0.31881531274134417,0,-0.057202416382510855,-0.5695723080974733,0,1.2647172554849593,0.06854382834424019,-0.07546531948629838,-0.040274806222011794,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
821,-0.0027731835623884637,-0.9476657710369472,2.1857626186854677,1,2,0,4,2,0,1,0,0.008989546523198907,1,-0.8168259027524111,-0.5695723080974733,1,-0.3090432339192856,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,2
312,-0.5101630649773016,-0.6727219225068175,0.11831567077469828,2,2,0,4,2,2,1,2,-1.2303135183493832,1,-0.626920031159936,-0.5020697362370312,2,-0.434944073071625,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
259,-0.0027731835623884637,0.28958154734863656,-0.003298855572994037,0,1,2,1,2,2,2,2,-1.2303135183493832,0,0.32260932680243926,2.010525994123866,2,-0.8126465905286439,-0.29873709274177535,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1
1048,-0.256468124269845,-1.2913455816996093,-1.0978295927022248,2,2,0,4,2,1,1,2,0.5770034512564653,2,-1.196637645937361,-0.5320708792861165,1,-1.2532995275618324,-0.7052118195348657,-0.07546531948629838,-0.040274806222011794,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2
962,1.0120065792674195,-0.5352499982417526,-0.003298855572994037,0,1,0,1,2,0,1,0,-0.7139372413191407,0,-0.2471082879749859,-0.5395711650483879,2,0.19456012269007292,-0.3143778133291057,-0.07546531948629838,-0.040274806222011794,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,2
589,-2.032332709222014,0.5645253958787663,-1.0978295927022248,1,1,2,5,3,2,1,2,-1.2303135183493832,0,1.556997492153527,-0.4795688789502172,2,0.06865928353773322,-0.31658591505908174,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,2
893,-0.5101630649773016,1.1831490550715582,0.3615447234700829,1,1,2,1,2,2,1,2,0.06062717422622297,2,0.7024210699873894,-0.4683184503068102,2,-0.8126465905286439,-0.11509663219876758,-0.07546531948629838,-0.040274806222011794,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
356,-0.12962065391611674,-0.6727219225068175,-0.8546005400068403,2,2,0,4,2,1,1,2,1.093379728286708,2,-0.7218729669561735,-0.5320708792861165,0,2.964378584041544,-0.13276144603857595,-0.07546531948629838,-0.040274806222011794,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
130,-1.0175529463922055,0.1521096230835717,0.3615447234700829,2,1,0,4,2,2,0,2,-1.7466897953796257,0,-0.34206122377122344,0.9229845585945222,2,-0.8126465905286439,0.6213052947482436,-0.07546531948629838,-0.040274806222011794,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0
676,1.2657015199748762,0.9769411686739609,-0.368142434616071,1,1,2,1,2,2,2,2,-1.2303135183493832,0,0.5125151983949143,2.3855402822374328,2,-0.8126465905286439,-0.11472861524377156,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1
337,0.25092175714505904,-1.085137695302012,0.11831567077469828,2,2,0,4,2,2,1,2,0.31881531274134417,0,-0.8168259027524111,1.6730131348216557,1,0.005708863961563362,-0.29910510969677134,-0.07546531948629838,-0.040274806222011794,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2
766,1.3925489903285955,0.7019973201438311,-0.368142434616071,0,1,2,4,3,0,0,2,-1.2303135183493832,0,1.556997492153527,1.6730131348216557,2,-0.8126465905286439,-0.31640190658158374,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,2
871,1.0120065792674195,1.3893569414691553,-0.12491338192068635,1,1,0,5,2,2,1,0,-0.19756096428889824,0,1.4620445563572895,-0.5358210221672522,2,0.6352130597232614,-0.11546464915376359,-0.07546531948629838,-0.040274806222011794,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
780,1.3925489903285955,-0.46651403610922015,-0.8546005400068403,1,2,0,4,2,1,1,0,1.093379728286708,1,-0.9117788385486486,-0.5395711650483879,2,1.07586599675645,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
784,-0.0027731835623884637,-0.9476657710369472,-1.0978295927022248,2,2,0,4,2,2,1,2,1.093379728286708,1,-0.8168259027524111,1.6730131348216557,0,-0.8126465905286439,-0.29928911817426934,-0.07546531948629838,-0.040274806222011794,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,2
942,-0.12962065391611674,0.9769411686739609,0.3615447234700829,1,1,2,1,2,3,1,0,0.008989546523198907,0,0.9872798773761019,-0.5770725938597445,2,0.19456012269007292,-0.281992321289457,-0.07546531948629838,-0.040274806222011794,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0
1105,1.3925489903285955,-0.6727219225068175,-0.6113714873114556,1,2,0,1,2,1,1,1,-0.7139372413191407,2,-1.8613081965110239,-0.5583218794540662,0,-0.1831423947669459,5.019291915428032,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,2
760,-0.256468124269845,0.22084558521610412,-0.368142434616071,1,1,2,1,2,2,0,2,0.06062717422622297,0,1.4620445563572895,-0.5170703077615739,2,0.06865928353773322,-0.11546464915376359,-0.07546531948629838,-0.040274806222011794,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0
1035,-0.12962065391611674,-1.085137695302012,-0.368142434616071,2,2,0,4,2,1,1,0,1.3515678668018292,1,-0.437014159567461,-0.5208204506427095,1,-0.434944073071625,-0.31640190658158374,-0.07546531948629838,-0.040274806222011794,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
1145,1.0120065792674195,0.7019973201438311,1.2736536710777753,0,1,0,1,3,0,0,2,-1.2303135183493832,0,0.8923269415798644,-0.4945694504747599,1,-0.434944073071625,-0.31640190658158374,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,2
1182,-0.0027731835623884637,0.014637698818506841,0.8480028288608521,1,1,0,1,2,2,1,1,1.3515678668018292,1,0.4175622625986768,-0.6258244513145083,2,0.19456012269007292,0.6032724639534391,-0.07546531948629838,-0.040274806222011794,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1110,-1.271247887099653,0.9769411686739609,-1.0978295927022248,1,1,2,1,3,1,1,0,0.8351915897715866,0,0.22765639100620172,-0.4795688789502172,2,2.586676066584525,-0.29910510969677134,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1
0,-0.12962065391611674,1.80177271426435,-0.368142434616071,1,1,2,1,3,1,1,1,1.093379728286708,1,0.7024210699873894,-0.4833190218313529,2,0.06865928353773322,-0.29873709274177535,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
476,1.3925489903285955,1.1831490550715582,0.3615447234700829,3,1,2,1,2,2,0,0,1.3515678668018292,0,0.03775051941372667,-0.5058198791181668,2,1.705370192518148,0.05363914166690189,-0.07546531948629838,-0.040274806222011794,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
817,-0.256468124269845,-1.085137695302012,-0.8546005400068403,2,2,0,4,2,0,1,2,0.31881531274134417,0,-0.626920031159936,-0.6033235940276942,0,-0.434944073071625,-0.13276144603857595,-0.07546531948629838,-0.040274806222011794,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2
581,1.3925489903285955,-0.46651403610922015,-0.8546005400068403,2,1,0,5,2,2,1,1,1.3515678668018292,2,-0.15215535217874837,-0.49831959335589554,1,2.3348743882798457,-0.7052118195348657,-0.07546531948629838,-0.040274806222011794,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2
1178,-2.159180179575742,0.7019973201438311,-0.368142434616071,1,1,0,4,2,2,2,2,-1.2303135183493832,0,0.22765639100620172,-0.5770725938597445,2,0.06865928353773322,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2
629,0.37776922749878733,1.6986687710655513,1.0912318815562367,1,1,0,1,3,2,0,2,-1.2303135183493832,0,0.7024210699873894,1.6730131348216557,2,-0.8126465905286439,-0.11546464915376359,-0.07546531948629838,-0.040274806222011794,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,2
764,0.37776922749878733,-0.9476657710369472,0.6047737761654676,2,2,0,4,2,1,1,2,0.5770034512564653,2,-1.2915905817335986,-0.5545717365729306,0,1.07586599675645,-0.7052118195348657,-0.07546531948629838,-0.040274806222011794,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2
1234,-0.12962065391611674,-0.8789298089044147,0.3615447234700829,2,2,0,4,3,0,1,0,-0.7139372413191407,0,-0.437014159567461,-0.5770725938597445,0,0.19456012269007292,-0.3143778133291057,-0.07546531948629838,-0.040274806222011794,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2
330,-0.0027731835623884637,1.6986687710655513,1.2736536710777753,1,1,2,1,3,2,0,0,-1.2303135183493832,0,0.7024210699873894,-0.4833190218313529,2,-0.8126465905286439,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
100,1.5193964606823238,0.839469244408896,-0.003298855572994037,1,1,2,4,2,2,0,2,0.5770034512564653,0,1.4620445563572895,2.010525994123866,2,-0.434944073071625,-0.29910510969677134,-0.07546531948629838,-0.040274806222011794,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,2
376,-1.1444004167459338,-0.6727219225068175,-0.368142434616071,2,2,2,-1,3,3,1,0,-1.2303135183493832,0,0.22765639100620172,2.010525994123866,1,-0.8126465905286439,-0.29947312665176734,-0.07546531948629838,-0.040274806222011794,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1
1122,1.138854049621148,0.28958154734863656,1.2128464079039292,2,1,2,4,2,1,0,2,0.5253658235534413,0,0.1327034552099642,-0.4870691647124885,1,-0.434944073071625,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2
87,1.5193964606823238,-1.085137695302012,0.6047737761654676,1,1,0,1,2,2,0,1,-1.2303135183493832,0,-0.057202416382510855,1.9730245653125091,2,-0.8126465905286439,-0.29928911817426934,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,2
742,0.12407428679133078,-0.9476657710369472,-1.0978295927022248,2,2,0,0,2,1,1,2,0.5770034512564653,1,-1.3865435175298362,-0.5583218794540662,1,1.07586599675645,-0.7052118195348657,-0.07546531948629838,-0.040274806222011794,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2
755,0.8851591089136914,-0.8789298089044147,-0.368142434616071,2,2,0,0,1,1,1,0,1.3515678668018292,2,-0.057202416382510855,-0.4833190218313529,1,2.964378584041544,-0.7052118195348657,-0.07546531948629838,-0.040274806222011794,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2
853,-0.12962065391611674,1.1144130929390257,-1.2802513822237633,0,2,2,1,3,2,0,2,0.5770034512564653,1,-0.626920031159936,-0.5620720223352018,0,0.38341138141858216,-0.11472861524377156,-0.07546531948629838,-0.040274806222011794,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0
622,-0.763858005684749,-0.9476657710369472,-0.368142434616071,1,1,0,5,3,0,1,1,0.680278706662514,0,-0.15215535217874837,-0.5545717365729306,0,0.25751054226624276,-0.29947312665176734,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
389,-0.5101630649773016,0.7019973201438311,1.0912318815562367,1,1,2,-1,3,3,0,2,-1.2303135183493832,0,1.746903363746002,1.5980102771989424,0,-0.8126465905286439,-0.29947312665176734,-0.07546531948629838,-0.040274806222011794,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1
1193,-0.12962065391611674,-0.8789298089044147,-0.368142434616071,2,2,2,4,0,2,1,2,-0.19756096428889824,3,-1.2915905817335986,-0.5883230225031516,0,0.38341138141858216,-0.13276144603857595,-0.07546531948629838,-0.040274806222011794,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2
1222,-0.256468124269845,0.1521096230835717,-0.6113714873114556,1,1,2,1,3,2,1,1,-1.2303135183493832,1,-0.437014159567461,-0.5320708792861165,1,0.6352130597232614,-0.11546464915376359,-0.07546531948629838,-0.040274806222011794,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,2
33,-0.256468124269845,-0.5352499982417526,-0.368142434616071,2,2,0,4,2,2,2,0,-0.4557491028040195,0,-0.2471082879749859,-0.5208204506427095,1,-0.434944073071625,-0.11472861524377156,-0.07546531948629838,-0.040274806222011794,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
731,0.5046166978525156,-1.0164017331694797,-1.0978295927022248,2,2,0,4,1,1,1,2,-0.7139372413191407,1,-0.626920031159936,-0.5208204506427095,1,-0.434944073071625,-0.13276144603857595,-0.07546531948629838,-0.040274806222011794,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2
405,-0.12962065391611674,0.28958154734863656,-1.0978295927022248,1,1,0,5,3,1,0,2,-1.2303135183493832,0,0.1327034552099642,1.5980102771989424,2,-0.8126465905286439,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
1096,0.37776922749878733,-0.39777807397668774,-0.6113714873114556,1,1,0,1,2,0,1,2,-1.2303135183493832,3,0.03775051941372667,2.010525994123866,2,-0.8126465905286439,-0.7052118195348657,-0.07546531948629838,-0.040274806222011794,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2
1172,0.37776922749878733,0.7019973201438311,1.2736536710777753,1,0,2,1,3,0,1,0,-1.2303135183493832,0,1.556997492153527,-0.31456259218024785,2,-0.8126465905286439,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2
725,0.5046166978525156,-0.26030614971162286,-0.003298855572994037,2,1,0,4,2,2,2,0,0.06062717422622297,0,-0.437014159567461,-0.5695723080974733,1,0.005708863961563362,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2
1088,-0.12962065391611674,-0.46651403610922015,-1.0978295927022248,1,1,0,4,2,0,1,0,-0.7139372413191407,3,-0.5319670953636985,-0.5770725938597445,1,0.19456012269007292,-0.13276144603857595,-0.07546531948629838,-0.040274806222011794,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
